trial,nrows,nbins,filter,sketch_size,time (ns)
2,1000000,10000,filter1,1,683300.00
3,1000000,10000,filter1,1,671400.00
4,1000000,10000,filter1,1,646400.00
0,1000000,10000,filter1,2,1578300.00
1,1000000,10000,filter1,2,1790000.00
2,1000000,10000,filter1,2,1334800.00
3,1000000,10000,filter1,2,1295100.00
4,1000000,10000,filter1,2,1311000.00
0,1000000,10000,filter1,4,2535501.00
1,1000000,10000,filter1,4,2607900.00
2,1000000,10000,filter1,4,3008200.00
3,1000000,10000,filter1,4,3176400.00
4,1000000,10000,filter1,4,2712400.00
0,1000000,10000,filter1,8,4998800.00
1,1000000,10000,filter1,8,4924800.00
2,1000000,10000,filter1,8,4789000.00
3,1000000,10000,filter1,8,4566400.00
4,1000000,10000,filter1,8,4798700.00
0,1000000,10000,filter2,1,708300.00
1,1000000,10000,filter2,1,656800.00
2,1000000,10000,filter2,1,642700.00
3,1000000,10000,filter2,1,653800.00
4,1000000,10000,filter2,1,644000.00
0,1000000,10000,filter2,2,1356400.00
1,1000000,10000,filter2,2,1554000.00
2,1000000,10000,filter2,2,1477900.00
3,1000000,10000,filter2,2,1320500.00
4,1000000,10000,filter2,2,1251400.00
0,1000000,10000,filter2,4,2580400.00
1,1000000,10000,filter2,4,2575400.00
2,1000000,10000,filter2,4,2712600.00
3,1000000,10000,filter2,4,2713300.00
4,1000000,10000,filter2,4,2536900.00
0,1000000,10000,filter2,8,4675300.00
1,1000000,10000,filter2,8,4911100.00
2,1000000,10000,filter2,8,4527200.00
3,1000000,10000,filter2,8,4724900.00
4,1000000,10000,filter2,8,5294600.00
0,1000000,10000,filter3,1,709400.00
1,1000000,10000,filter3,1,638800.00
2,1000000,10000,filter3,1,609200.00
3,1000000,10000,filter3,1,597600.00
4,1000000,10000,filter3,1,637400.00
0,1000000,10000,filter3,2,1042600.00
1,1000000,10000,filter3,2,1083400.00
2,1000000,10000,filter3,2,1030100.00
3,1000000,10000,filter3,2,1043700.00
4,1000000,10000,filter3,2,925300.00
0,1000000,10000,filter3,4,1667800.00
1,1000000,10000,filter3,4,1617100.00
2,1000000,10000,filter3,4,1492700.00
3,1000000,10000,filter3,4,1518200.00
4,1000000,10000,filter3,4,1764800.00
0,1000000,10000,filter3,8,3041700.00
1,1000000,10000,filter3,8,2822500.00
2,1000000,10000,filter3,8,2843100.00
3,1000000,10000,filter3,8,2766000.00
4,1000000,10000,filter3,8,3210900.00
0,1000000,100000,filter1,1,1169600.00
1,1000000,100000,filter1,1,921500.00
2,1000000,100000,filter1,1,876200.00
3,1000000,100000,filter1,1,848100.00
4,1000000,100000,filter1,1,803200.00
0,1000000,100000,filter1,2,2068100.00
1,1000000,100000,filter1,2,1882800.00
2,1000000,100000,filter1,2,1716700.00
3,1000000,100000,filter1,2,1690600.00
4,1000000,100000,filter1,2,1951700.00
0,1000000,100000,filter1,4,4078800.00
1,1000000,100000,filter1,4,3942300.00
2,1000000,100000,filter1,4,4006800.00
3,1000000,100000,filter1,4,3856200.00
4,1000000,100000,filter1,4,5124700.00
0,1000000,100000,filter1,8,8164800.00
1,1000000,100000,filter1,8,8001000.00
2,1000000,100000,filter1,8,8893400.00
3,1000000,100000,filter1,8,8036000.00
4,1000000,100000,filter1,8,7160700.00
0,1000000,100000,filter2,1,1654400.00
1,1000000,100000,filter2,1,1017500.00
2,1000000,100000,filter2,1,1012700.00
3,1000000,100000,filter2,1,863200.00
4,1000000,100000,filter2,1,802300.00
0,1000000,100000,filter2,2,3638700.00
1,1000000,100000,filter2,2,2716600.00
2,1000000,100000,filter2,2,2832200.00
3,1000000,100000,filter2,2,2616300.00
4,1000000,100000,filter2,2,2989400.00
0,1000000,100000,filter2,4,5342300.00
1,1000000,100000,filter2,4,5176200.00
2,1000000,100000,filter2,4,4812700.00
3,1000000,100000,filter2,4,4543300.00
4,1000000,100000,filter2,4,4464100.00
0,1000000,100000,filter2,8,6618300.00
1,1000000,100000,filter2,8,6738700.00
2,1000000,100000,filter2,8,6348600.00
3,1000000,100000,filter2,8,6583100.00
4,1000000,100000,filter2,8,6496100.00
0,1000000,100000,filter3,1,1058800.00
1,1000000,100000,filter3,1,1184500.00
2,1000000,100000,filter3,1,891700.00
3,1000000,100000,filter3,1,832600.00
4,1000000,100000,filter3,1,750900.00
0,1000000,100000,filter3,2,1503100.00
1,1000000,100000,filter3,2,1298000.00
2,1000000,100000,filter3,2,1189100.00
3,1000000,100000,filter3,2,1184100.00
4,1000000,100000,filter3,2,1657300.00
0,1000000,100000,filter3,4,2538700.00
1,1000000,100000,filter3,4,2154600.00
2,1000000,100000,filter3,4,2138800.00
3,1000000,100000,filter3,4,2662700.00
4,1000000,100000,filter3,4,2324000.00
0,1000000,100000,filter3,8,4322900.00
1,1000000,100000,filter3,8,4752700.00
2,1000000,100000,filter3,8,3920900.00
3,1000000,100000,filter3,8,4075500.00
4,1000000,100000,filter3,8,4054900.00
0,10000000,10,filter1,1,54267000.00
1,10000000,10,filter1,1,53294300.00
2,10000000,10,filter1,1,53860400.00
3,10000000,10,filter1,1,53373300.00
4,10000000,10,filter1,1,57052100.00
0,10000000,10,filter1,2,87248700.00
1,10000000,10,filter1,2,85274200.00
2,10000000,10,filter1,2,87476300.00
3,10000000,10,filter1,2,86168000.00
4,10000000,10,filter1,2,87916301.00
0,10000000,10,filter1,4,164993300.00
1,10000000,10,filter1,4,160978500.00
2,10000000,10,filter1,4,159684900.00
3,10000000,10,filter1,4,160139400.00
4,10000000,10,filter1,4,162344200.00
0,10000000,10,filter1,8,326965900.00
1,10000000,10,filter1,8,346737201.00
2,10000000,10,filter1,8,303177100.00
3,10000000,10,filter1,8,327385500.00
4,10000000,10,filter1,8,354623800.00
0,10000000,10,filter2,1,76866500.00
1,10000000,10,filter2,1,75597100.00
2,10000000,10,filter2,1,76375300.00
3,10000000,10,filter2,1,72353200.00
4,10000000,10,filter2,1,65939500.00
0,10000000,10,filter2,2,84906100.00
1,10000000,10,filter2,2,92517700.00
2,10000000,10,filter2,2,87001500.00
3,10000000,10,filter2,2,88089200.00
4,10000000,10,filter2,2,86384400.00
0,10000000,10,filter2,4,156854100.00
1,10000000,10,filter2,4,161535500.00
2,10000000,10,filter2,4,161269701.00
3,10000000,10,filter2,4,160136100.00
4,10000000,10,filter2,4,173576800.00
0,10000000,10,filter2,8,367820500.00
1,10000000,10,filter2,8,305150100.00
2,10000000,10,filter2,8,322018901.00
3,10000000,10,filter2,8,314650000.00
4,10000000,10,filter2,8,378880400.00
0,10000000,10,filter3,1,83106200.00
1,10000000,10,filter3,1,89509200.00
2,10000000,10,filter3,1,82381800.00
3,10000000,10,filter3,1,84106700.00
4,10000000,10,filter3,1,80634501.00
0,10000000,10,filter3,2,89943800.00
1,10000000,10,filter3,2,91147800.00
2,10000000,10,filter3,2,84968800.00
3,10000000,10,filter3,2,86165800.00
4,10000000,10,filter3,2,87712700.00
0,10000000,10,filter3,4,164452500.00
1,10000000,10,filter3,4,166920899.00
2,10000000,10,filter3,4,159319500.00
3,10000000,10,filter3,4,157285900.00
4,10000000,10,filter3,4,166094000.00
0,10000000,10,filter3,8,351034200.00
1,10000000,10,filter3,8,309767400.00
2,10000000,10,filter3,8,299610800.00
3,10000000,10,filter3,8,336196300.00
4,10000000,10,filter3,8,347731000.00
0,10000000,100,filter1,1,29049000.00
1,10000000,100,filter1,1,28573200.00
2,10000000,100,filter1,1,31969300.00
3,10000000,100,filter1,1,26750800.00
4,10000000,100,filter1,1,24121200.00
0,10000000,100,filter1,2,44903900.00
1,10000000,100,filter1,2,47994000.00
2,10000000,100,filter1,2,44209000.00
3,10000000,100,filter1,2,43522500.00
4,10000000,100,filter1,2,47972100.00
0,10000000,100,filter1,4,81527300.00
1,10000000,100,filter1,4,95555400.00
2,10000000,100,filter1,4,75780800.00
3,10000000,100,filter1,4,78522100.00
4,10000000,100,filter1,4,76225000.00
0,10000000,100,filter1,8,128579900.00
1,10000000,100,filter1,8,123880900.00
2,10000000,100,filter1,8,142774200.00
3,10000000,100,filter1,8,124702000.00
4,10000000,100,filter1,8,127859000.00
0,10000000,100,filter2,1,23962200.00
1,10000000,100,filter2,1,23760400.00
2,10000000,100,filter2,1,23289900.00
3,10000000,100,filter2,1,23562300.00
4,10000000,100,filter2,1,23139700.00
0,10000000,100,filter2,2,41964400.00
1,10000000,100,filter2,2,44451700.00
2,10000000,100,filter2,2,41121000.00
3,10000000,100,filter2,2,46617700.00
4,10000000,100,filter2,2,42083200.00
0,10000000,100,filter2,4,72893500.00
1,10000000,100,filter2,4,76861500.00
2,10000000,100,filter2,4,78452800.00
3,10000000,100,filter2,4,74522100.00
4,10000000,100,filter2,4,78344700.00
0,10000000,100,filter2,8,124870800.00
1,10000000,100,filter2,8,132439400.00
2,10000000,100,filter2,8,164069200.00
3,10000000,100,filter2,8,152473899.00
4,10000000,100,filter2,8,142136500.00
0,10000000,100,filter3,1,34938100.00
1,10000000,100,filter3,1,37794900.00
2,10000000,100,filter3,1,31718700.00
3,10000000,100,filter3,1,31178800.00
4,10000000,100,filter3,1,35729200.00
0,10000000,100,filter3,2,71260100.00
1,10000000,100,filter3,2,76999900.00
2,10000000,100,filter3,2,51211700.00
3,10000000,100,filter3,2,50106800.00
4,10000000,100,filter3,2,45080800.00
0,10000000,100,filter3,4,85096900.00
1,10000000,100,filter3,4,71165700.00
2,10000000,100,filter3,4,78359600.00
3,10000000,100,filter3,4,69369000.00
4,10000000,100,filter3,4,71345900.00
0,10000000,100,filter3,8,123311500.00
1,10000000,100,filter3,8,135522800.00
2,10000000,100,filter3,8,121184200.00
3,10000000,100,filter3,8,124077400.00
4,10000000,100,filter3,8,112351199.00
0,10000000,1000,filter1,1,7938200.00
1,10000000,1000,filter1,1,7494600.00
2,10000000,1000,filter1,1,8131100.00
3,10000000,1000,filter1,1,7407200.00
4,10000000,1000,filter1,1,8314300.00
0,10000000,1000,filter1,2,17344100.00
1,10000000,1000,filter1,2,17224600.00
2,10000000,1000,filter1,2,16926800.00
3,10000000,1000,filter1,2,16658800.00
4,10000000,1000,filter1,2,16223999.00
0,10000000,1000,filter1,4,31703900.00
1,10000000,1000,filter1,4,31417300.00
2,10000000,1000,filter1,4,33049600.00
3,10000000,1000,filter1,4,32136900.00
4,10000000,1000,filter1,4,35299100.00
0,10000000,1000,filter1,8,61795500.00
1,10000000,1000,filter1,8,59802899.00
2,10000000,1000,filter1,8,61533100.00
3,10000000,1000,filter1,8,66763600.00
4,10000000,1000,filter1,8,59649900.00
0,10000000,1000,filter2,1,7437800.00
1,10000000,1000,filter2,1,7617700.00
2,10000000,1000,filter2,1,7664800.00
3,10000000,1000,filter2,1,7121200.00
4,10000000,1000,filter2,1,7445300.00
0,10000000,1000,filter2,2,17138900.00
1,10000000,1000,filter2,2,15872799.00
2,10000000,1000,filter2,2,15318800.00
3,10000000,1000,filter2,2,14845500.00
4,10000000,1000,filter2,2,14941500.00
0,10000000,1000,filter2,4,29985700.00
1,10000000,1000,filter2,4,30255700.00
2,10000000,1000,filter2,4,30447000.00
3,10000000,1000,filter2,4,30070800.00
4,10000000,1000,filter2,4,29904700.00
0,10000000,1000,filter2,8,57744500.00
1,10000000,1000,filter2,8,57863699.00
2,10000000,1000,filter2,8,59194900.00
3,10000000,1000,filter2,8,63348200.00
4,10000000,1000,filter2,8,90528700.00
0,10000000,1000,filter3,1,9599800.00
1,10000000,1000,filter3,1,7853600.00
2,10000000,1000,filter3,1,7504100.00
3,10000000,1000,filter3,1,7309899.00
4,10000000,1000,filter3,1,8247800.00
0,10000000,1000,filter3,2,13534700.00
1,10000000,1000,filter3,2,13350200.00
2,10000000,1000,filter3,2,13304000.00
3,10000000,1000,filter3,2,13521000.00
4,10000000,1000,filter3,2,13393100.00
0,10000000,1000,filter3,4,23978100.00
1,10000000,1000,filter3,4,23586900.00
2,10000000,1000,filter3,4,24094300.00
3,10000000,1000,filter3,4,24083000.00
4,10000000,1000,filter3,4,24037500.00
0,10000000,1000,filter3,8,45424199.00
1,10000000,1000,filter3,8,45482400.00
2,10000000,1000,filter3,8,43263500.00
3,10000000,1000,filter3,8,50190400.00
4,10000000,1000,filter3,8,58909900.00
0,10000000,10000,filter1,1,9150200.00
1,10000000,10000,filter1,1,8498900.00
2,10000000,10000,filter1,1,8671900.00
3,10000000,10000,filter1,1,9031000.00
4,10000000,10000,filter1,1,8156100.00
0,10000000,10000,filter1,2,16007199.00
1,10000000,10000,filter1,2,18341400.00
2,10000000,10000,filter1,2,25369600.00
3,10000000,10000,filter1,2,28955900.00
4,10000000,10000,filter1,2,20483500.00
0,10000000,10000,filter1,4,40679400.00
1,10000000,10000,filter1,4,34038000.00
2,10000000,10000,filter1,4,45698700.00
3,10000000,10000,filter1,4,37537800.00
4,10000000,10000,filter1,4,38963299.00
0,10000000,10000,filter1,8,78139000.00
1,10000000,10000,filter1,8,72971500.00
2,10000000,10000,filter1,8,62376500.00
3,10000000,10000,filter1,8,64255800.00
4,10000000,10000,filter1,8,66360799.00
0,10000000,10000,filter2,1,9731100.00
1,10000000,10000,filter2,1,12709800.00
2,10000000,10000,filter2,1,11183700.00
3,10000000,10000,filter2,1,14098600.00
4,10000000,10000,filter2,1,10452500.00
0,10000000,10000,filter2,2,21604400.00
1,10000000,10000,filter2,2,17340600.00
2,10000000,10000,filter2,2,20521200.00
3,10000000,10000,filter2,2,21626900.00
4,10000000,10000,filter2,2,18899200.00
0,10000000,10000,filter2,4,32123599.00
1,10000000,10000,filter2,4,34367500.00
2,10000000,10000,filter2,4,43334000.00
3,10000000,10000,filter2,4,38554800.00
4,10000000,10000,filter2,4,49099800.00
0,10000000,10000,filter2,8,59472300.00
1,10000000,10000,filter2,8,70043199.00
2,10000000,10000,filter2,8,86360000.00
3,10000000,10000,filter2,8,62098000.00
4,10000000,10000,filter2,8,61259300.00
0,10000000,10000,filter3,1,6280600.00
1,10000000,10000,filter3,1,6854200.00
2,10000000,10000,filter3,1,6141700.00
3,10000000,10000,filter3,1,6091900.00
4,10000000,10000,filter3,1,7063700.00
0,10000000,10000,filter3,2,11050700.00
1,10000000,10000,filter3,2,11213800.00
2,10000000,10000,filter3,2,12087500.00
3,10000000,10000,filter3,2,11754200.00
4,10000000,10000,filter3,2,10597100.00
0,10000000,10000,filter3,4,22582300.00
1,10000000,10000,filter3,4,22256100.00
2,10000000,10000,filter3,4,23084800.00
3,10000000,10000,filter3,4,21671000.00
4,10000000,10000,filter3,4,22945200.00
0,10000000,10000,filter3,8,37851100.00
1,10000000,10000,filter3,8,35173200.00
2,10000000,10000,filter3,8,35840899.00
3,10000000,10000,filter3,8,43026800.00
4,10000000,10000,filter3,8,56154600.00
0,10000000,100000,filter1,1,9355300.00
1,10000000,100000,filter1,1,8211900.00
2,10000000,100000,filter1,1,8984000.00
3,10000000,100000,filter1,1,9184200.00
4,10000000,100000,filter1,1,9577300.00
0,10000000,100000,filter1,2,23548000.00
1,10000000,100000,filter1,2,22165000.00
2,10000000,100000,filter1,2,22410100.00
3,10000000,100000,filter1,2,22404400.00
4,10000000,100000,filter1,2,20954900.00
0,10000000,100000,filter1,4,39828700.00
1,10000000,100000,filter1,4,46036899.00
2,10000000,100000,filter1,4,41102700.00
3,10000000,100000,filter1,4,37716100.00
4,10000000,100000,filter1,4,38485299.00
0,10000000,100000,filter1,8,93846799.00
1,10000000,100000,filter1,8,109365999.00
2,10000000,100000,filter1,8,104336299.00
3,10000000,100000,filter1,8,122963399.00
4,10000000,100000,filter1,8,124447999.00
0,10000000,100000,filter2,1,10633600.00
1,10000000,100000,filter2,1,8526900.00
2,10000000,100000,filter2,1,9680400.00
3,10000000,100000,filter2,1,9409999.00
4,10000000,100000,filter2,1,9002800.00
0,10000000,100000,filter2,2,21061000.00
1,10000000,100000,filter2,2,25197700.00
2,10000000,100000,filter2,2,21548999.00
3,10000000,100000,filter2,2,25774000.00
4,10000000,100000,filter2,2,30520600.00
0,10000000,100000,filter2,4,49251699.00
1,10000000,100000,filter2,4,53715300.00
2,10000000,100000,filter2,4,43338799.00
3,10000000,100000,filter2,4,53409500.00
4,10000000,100000,filter2,4,60750199.00
0,10000000,100000,filter2,8,96011699.00
1,10000000,100000,filter2,8,108593299.00
2,10000000,100000,filter2,8,99265599.00
3,10000000,100000,filter2,8,85030500.00
4,10000000,100000,filter2,8,94794799.00
0,10000000,100000,filter3,1,12467200.00
1,10000000,100000,filter3,1,11447900.00
2,10000000,100000,filter3,1,11368200.00
3,10000000,100000,filter3,1,10421900.00
4,10000000,100000,filter3,1,9806300.00
0,10000000,100000,filter3,2,22371299.00
1,10000000,100000,filter3,2,29485900.00
2,10000000,100000,filter3,2,17097600.00
3,10000000,100000,filter3,2,15525200.00
4,10000000,100000,filter3,2,16471800.00
0,10000000,100000,filter3,4,29900900.00
1,10000000,100000,filter3,4,41107400.00
2,10000000,100000,filter3,4,36294399.00
3,10000000,100000,filter3,4,33372200.00
4,10000000,100000,filter3,4,33863700.00
0,10000000,100000,filter3,8,68100200.00
1,10000000,100000,filter3,8,106481199.00
2,10000000,100000,filter3,8,91935899.00
3,10000000,100000,filter3,8,80062799.00
4,10000000,100000,filter3,8,88497500.00
0,10000000,1000000,filter1,1,7627401.00
1,10000000,1000000,filter1,1,7185500.00
2,10000000,1000000,filter1,1,8383800.00
3,10000000,1000000,filter1,1,7898700.00
4,10000000,1000000,filter1,1,7087300.00
0,10000000,1000000,filter1,2,17486801.00
1,10000000,1000000,filter1,2,17934800.00
2,10000000,1000000,filter1,2,17223500.00
3,10000000,1000000,filter1,2,15642001.00
4,10000000,1000000,filter1,2,15841500.00
0,10000000,1000000,filter1,4,36549901.00
1,10000000,1000000,filter1,4,36445201.00
2,10000000,1000000,filter1,4,36334501.00
3,10000000,1000000,filter1,4,36217301.00
4,10000000,1000000,filter1,4,40636500.00
0,10000000,1000000,filter1,8,90740802.00
1,10000000,1000000,filter1,8,97060302.00
2,10000000,1000000,filter1,8,86076102.00
3,10000000,1000000,filter1,8,104708703.00
4,10000000,1000000,filter1,8,91216402.00
0,10000000,1000000,filter2,1,7474400.00
1,10000000,1000000,filter2,1,7199700.00
2,10000000,1000000,filter2,1,9562100.00
3,10000000,1000000,filter2,1,8394800.00
4,10000000,1000000,filter2,1,7262501.00
0,10000000,1000000,filter2,2,16546701.00
1,10000000,1000000,filter2,2,19303800.00
2,10000000,1000000,filter2,2,17334500.00
3,10000000,1000000,filter2,2,16806601.00
4,10000000,1000000,filter2,2,15758200.00
0,10000000,1000000,filter2,4,44772301.00
1,10000000,1000000,filter2,4,43798101.00
2,10000000,1000000,filter2,4,36831101.00
3,10000000,1000000,filter2,4,41509901.00
4,10000000,1000000,filter2,4,38909101.00
0,10000000,1000000,filter2,8,92936302.00
1,10000000,1000000,filter2,8,104144902.00
2,10000000,1000000,filter2,8,103819503.00
3,10000000,1000000,filter2,8,95273802.00
4,10000000,1000000,filter2,8,81651202.00
0,10000000,1000000,filter3,1,7217100.00
1,10000000,1000000,filter3,1,7235901.00
2,10000000,1000000,filter3,1,6922200.00
3,10000000,1000000,filter3,1,8242500.00
4,10000000,1000000,filter3,1,8283500.00
0,10000000,1000000,filter3,2,13608300.00
1,10000000,1000000,filter3,2,12794400.00
2,10000000,1000000,filter3,2,13520201.00
3,10000000,1000000,filter3,2,13084900.00
4,10000000,1000000,filter3,2,19347600.00
0,10000000,1000000,filter3,4,29910701.00
1,10000000,1000000,filter3,4,32583801.00
2,10000000,1000000,filter3,4,30281500.00
3,10000000,1000000,filter3,4,27585501.00
4,10000000,1000000,filter3,4,25761201.00
0,10000000,1000000,filter3,8,50917601.00
1,10000000,1000000,filter3,8,58347502.00
2,10000000,1000000,filter3,8,53860201.00
3,10000000,1000000,filter3,8,52087901.00
4,10000000,1000000,filter3,8,53797801.00
